station_uid,line_uid,line_name,station_name,stationid,poiid,pointx,pointy,poitype,trans,color,ccode,line_start_city,line_terminal_city,line_tag,expect_open_time,line_open_status,is_updown,nearby_lines,trans_lines_detail,trans_lines_count,station_index,stations_count
1140678979548063289,9446572190293413105,地铁5号线,育才北路,6079780657426860998,14220703402111408171,120.277834,30.180717,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,5,39
14518998780029491009,9446572190293413105,地铁5号线,人民广场,2199027397504,10946574107854475271,120.266694,30.181063,2,1,#65C1BE,330100,330100,330100,1:1,,1,1,,['地铁2号线'],1,6,39
10985961700969781893,9446572190293413105,地铁5号线,金鸡路,14329060044997360404,8624673932998267252,120.253381,30.181741,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,['地铁15号线'],1,7,39
3533685321831811445,9446572190293413105,地铁5号线,博奥路,16712259011904540233,4014919240147363870,120.244256,30.182401,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,8,39
7368354202369004070,9446572190293413105,地铁5号线,滨康路,16617109889159385209,10946031796281739551,120.230927,30.182630,2,1,#65C1BE,330100,330100,330100,1:1,,1,1,,['地铁1号线'],1,9,39
13359116803220417522,9446572190293413105,地铁5号线,江晖路,2199027397505,2199027804635,120.212350,30.181598,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,10,39
13650644066269579506,9446572190293413105,地铁5号线,聚才路,2199027397506,2199027804641,120.198689,30.182466,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,11,39
10959147276262236456,9446572190293413105,地铁5号线,长河,2199027397507,2199028565604,120.194097,30.196716,2,1,#65C1BE,330100,330100,330100,1:1,,1,1,,['地铁6号线'],1,12,39
16117408375268835221,9446572190293413105,地铁5号线,南星桥,5708280897871757514,1214330509832362745,120.177445,30.217172,2,1,#65C1BE,330100,330100,330100,1:1,,1,1,,['地铁4号线'],1,13,39
283477194411102111,9446572190293413105,地铁5号线,候潮门,2199027397508,2199027804633,120.173014,30.226706,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,14,39
5020643702334051360,9446572190293413105,地铁5号线,江城路,2608820077887670734,836189688434056871,120.178377,30.238786,2,1,#65C1BE,330100,330100,330100,1:1,,1,1,,['地铁7号线'],1,15,39
2528313478532424694,9446572190293413105,地铁5号线,城站,2199027397509,2199030361256,120.180712,30.244595,2,1,#65C1BE,330100,330100,330100,1:1,,1,1,,['地铁1号线'],1,16,39
501634167212695162,9446572190293413105,地铁5号线,万安桥,2199027397510,2199027804632,120.180592,30.253992,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,17,39
9899920978741431155,9446572190293413105,地铁5号线,建国北路,2199027397511,10946865810899847241,120.180738,30.264510,2,1,#65C1BE,330100,330100,330100,1:1,,1,1,,['地铁2号线'],1,18,39
2199026583745,9446572190293413105,地铁5号线,宝善桥,2199027397512,2199027804631,120.179945,30.271844,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,19,39
5966705509450262660,9446572190293413105,地铁5号线,打铁关,13178351522818941432,2199030361278,120.176883,30.286000,2,1,#65C1BE,330100,330100,330100,1:1,,1,1,,"['地铁1号线', '地铁15号线']",2,20,39
2199027231369,9446572190293413105,地铁5号线,杭氧,2199027243058,2199027251124,120.178929,30.294292,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,21,39
8362609197329477984,9446572190293413105,地铁5号线,东新园,7997416871341203243,14839082288874496660,120.175939,30.308377,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,22,39
11697237034422469427,9446572190293413105,地铁5号线,西文街,12145321978401827577,13455656213031520967,120.170162,30.316027,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,23,39
18153074495723918607,9446572190293413105,地铁5号线,善贤,14657858342984888306,16243526514026325120,120.159620,30.316613,2,1,#65C1BE,330100,330100,330100,1:1,,1,1,,['地铁3号线'],1,24,39
12425621695208580516,9446572190293413105,地铁5号线,拱宸桥东,16810444342127523883,13151757454870247443,120.147661,30.317042,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,25,39
12687519940414012074,9446572190293413105,地铁5号线,大运河,2185791856276031522,15713604431656690218,120.131743,30.319260,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,26,39
16353908580820434276,9446572190293413105,地铁5号线,和睦,10955688989935058398,15263913183144924179,120.119363,30.308534,2,1,#65C1BE,330100,330100,330100,1:1,,1,1,,['地铁10号线'],1,27,39
12251785178913766752,9446572190293413105,地铁5号线,萍水街,17297743760215864013,6405345847881652076,120.112707,30.302827,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,28,39
4496194927555466004,9446572190293413105,地铁5号线,三坝,9161310918661601139,283205095294070104,120.097897,30.300018,2,1,#65C1BE,330100,330100,330100,1:1,,1,1,,['地铁2号线'],1,29,39
17617140859308003464,9446572190293413105,地铁5号线,浙大紫金港,4433047720426714733,2314950357140874393,120.077187,30.294127,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,30,39
8408886649134486953,9446572190293413105,地铁5号线,蒋村,2199027397513,14743188001165863285,120.067346,30.294832,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,31,39
14951658329217620989,9446572190293413105,地铁5号线,五常,12089756621365619713,6329111357695763121,120.045155,30.296292,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,32,39
6337402281550988600,9446572190293413105,地铁5号线,永福,2199027397514,5835410397267904024,120.027067,30.291532,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,33,39
8147746580309050917,9446572190293413105,地铁5号线,杭师大仓前,15130248084341613072,12877451786308930824,120.017182,30.288574,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,34,39
17352364302700958521,9446572190293413105,地铁5号线,良睦路,9364555287164071022,6729483646822321937,120.007198,30.285653,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,35,39
7140651338865637450,9446572190293413105,地铁5号线,创景路,1191907881349569027,2199027904114,119.998607,30.279453,2,1,#65C1BE,330100,330100,330100,1:1,,1,1,,['地铁19号线'],1,36,39
17678448552918388932,9446572190293413105,地铁5号线,葛巷,2408868356331375309,8045350041283051832,119.998785,30.270269,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,,0,37,39
7825610653146058391,9446572190293413105,地铁5号线,绿汀路,2199026908431,15989272667211172221,119.992044,30.260187,2,1,#65C1BE,330100,330100,330100,1:1,,1,1,,"['地铁16号线', '地铁3号线']",2,38,39
11435409321451452286,9446572190293413105,地铁5号线,金星,2199027397515,2199027904120,119.966594,30.265137,2,0,#65C1BE,330100,330100,330100,1:1,,1,1,,['地铁5号线二期'],1,39,39
10034064049384923895,3072419714467549101,地铁5号线,金星,2199027903661,2199027904120,119.966594,30.265137,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,['地铁5号线二期'],1,1,39
1021842841072967471,3072419714467549101,地铁5号线,绿汀路,2199026921714,15989272667211172221,119.992044,30.260187,2,1,#65C1BE,330100,330100,330100,1:3,,1,1,,"['地铁16号线', '地铁3号线']",2,2,39
15682581557874271118,3072419714467549101,地铁5号线,葛巷,7457678214344729383,8045350041283051832,119.998785,30.270269,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,3,39
11751906180745619716,3072419714467549101,地铁5号线,创景路,2199027903662,2199027904114,119.998607,30.279453,2,1,#65C1BE,330100,330100,330100,1:3,,1,1,,['地铁19号线'],1,4,39
10998734750953592621,3072419714467549101,地铁5号线,良睦路,7753840313336415901,6729483646822321937,120.007198,30.285653,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,5,39
11934488001371624312,3072419714467549101,地铁5号线,杭师大仓前,9812402137704652819,12877451786308930824,120.017182,30.288574,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,6,39
12777937388344033488,3072419714467549101,地铁5号线,永福,7535456312434940719,5835410397267904024,120.027067,30.291532,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,7,39
1047488850297507235,3072419714467549101,地铁5号线,五常,3817443416396754601,6329111357695763121,120.045155,30.296292,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,8,39
8789297617895618670,3072419714467549101,地铁5号线,蒋村,6196467831452518947,14743188001165863285,120.067346,30.294832,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,9,39
128114850392962287,3072419714467549101,地铁5号线,浙大紫金港,15835904403707213406,2314950357140874393,120.077187,30.294127,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,10,39
18277040464455059032,3072419714467549101,地铁5号线,三坝,15397362879218715388,283205095294070104,120.097897,30.300018,2,1,#65C1BE,330100,330100,330100,1:3,,1,1,,['地铁2号线'],1,11,39
15537887130926872410,3072419714467549101,地铁5号线,萍水街,2136601416193983953,6405345847881652076,120.112707,30.302827,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,12,39
18015346560247996582,3072419714467549101,地铁5号线,和睦,1415305571670844638,15263913183144924179,120.119363,30.308534,2,1,#65C1BE,330100,330100,330100,1:3,,1,1,,['地铁10号线'],1,13,39
13166258030062495670,3072419714467549101,地铁5号线,大运河,13446799383960158839,15713604431656690218,120.131743,30.319260,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,14,39
267876171941314451,3072419714467549101,地铁5号线,拱宸桥东,8133260523898552958,13151757454870247443,120.147661,30.317042,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,15,39
8847372657277024149,3072419714467549101,地铁5号线,善贤,2516145964754437994,16243526514026325120,120.159620,30.316613,2,1,#65C1BE,330100,330100,330100,1:3,,1,1,,['地铁3号线'],1,16,39
1825547269970703789,3072419714467549101,地铁5号线,西文街,6999453380858773906,13455656213031520967,120.170162,30.316027,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,17,39
1552114194000317887,3072419714467549101,地铁5号线,东新园,7916651324318154345,14839082288874496660,120.175939,30.308377,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,18,39
14962691448235397901,3072419714467549101,地铁5号线,杭氧,4886073590048360648,2199027251124,120.178929,30.294292,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,19,39
7396909009862378963,3072419714467549101,地铁5号线,打铁关,2199027903663,2199030361278,120.176883,30.286000,2,1,#65C1BE,330100,330100,330100,1:3,,1,1,,"['地铁1号线', '地铁15号线']",2,20,39
2199026583732,3072419714467549101,地铁5号线,宝善桥,2199026911206,2199027804631,120.179945,30.271844,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,21,39
10921459931652047696,3072419714467549101,地铁5号线,建国北路,2199027903664,10946865810899847241,120.180738,30.264510,2,1,#65C1BE,330100,330100,330100,1:3,,1,1,,['地铁2号线'],1,22,39
13575552546331747055,3072419714467549101,地铁5号线,万安桥,12010207332532486499,2199027804632,120.180592,30.253992,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,23,39
18392185376741329359,3072419714467549101,地铁5号线,城站,12136386036432536102,2199030361256,120.180712,30.244595,2,1,#65C1BE,330100,330100,330100,1:3,,1,1,,['地铁1号线'],1,24,39
8407957056124385991,3072419714467549101,地铁5号线,江城路,2199027903665,836189688434056871,120.178377,30.238786,2,1,#65C1BE,330100,330100,330100,1:3,,1,1,,['地铁7号线'],1,25,39
4693336620551059447,3072419714467549101,地铁5号线,候潮门,5486876065589916744,2199027804633,120.173014,30.226706,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,26,39
9220827964521736782,3072419714467549101,地铁5号线,南星桥,2199027903666,1214330509832362745,120.177445,30.217172,2,1,#65C1BE,330100,330100,330100,1:3,,1,1,,['地铁4号线'],1,27,39
6203067369286781236,3072419714467549101,地铁5号线,长河,2199027903667,2199028565604,120.194097,30.196716,2,1,#65C1BE,330100,330100,330100,1:3,,1,1,,['地铁6号线'],1,28,39
8283397634805242979,3072419714467549101,地铁5号线,聚才路,9421853074551642272,2199027804641,120.198689,30.182466,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,29,39
4860864628324340915,3072419714467549101,地铁5号线,江晖路,10444561003101575619,2199027804635,120.212350,30.181598,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,30,39
4061254349862418434,3072419714467549101,地铁5号线,滨康路,11362280437322526233,10946031796281739551,120.230927,30.182630,2,1,#65C1BE,330100,330100,330100,1:3,,1,1,,['地铁1号线'],1,31,39
13917887312495905034,3072419714467549101,地铁5号线,博奥路,2199027903668,4014919240147363870,120.244256,30.182401,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,32,39
2678295094948633085,3072419714467549101,地铁5号线,金鸡路,5603057493260579891,8624673932998267252,120.253381,30.181741,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,['地铁15号线'],1,33,39
14636818557969243707,3072419714467549101,地铁5号线,人民广场,17305789022888261286,10946574107854475271,120.266694,30.181063,2,1,#65C1BE,330100,330100,330100,1:3,,1,1,,['地铁2号线'],1,34,39
10248454463000812769,3072419714467549101,地铁5号线,育才北路,3827809499762596036,14220703402111408171,120.277834,30.180717,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,35,39
6026187535902020632,3072419714467549101,地铁5号线,通惠中路,14575499660784629176,2199027804636,120.285000,30.180486,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,36,39
6668530549823500378,3072419714467549101,地铁5号线,火车南站,2199027315828,14644177434067520566,120.297383,30.172656,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,37,39
798586708642617362,3072419714467549101,地铁5号线,双桥,9727550306461834667,6087715467237983670,120.308825,30.173123,2,0,#65C1BE,330100,330100,330100,1:3,,1,1,,,0,38,39
4871063513424209361,3072419714467549101,地铁5号线,姑娘桥,12259016296361332448,1552022651561695342,120.330443,30.175966,2,1,#65C1BE,330100,330100,330100,1:3,,1,1,,['轨道交通1号线'],1,39,39
2199031198584,2199028484038,地铁6号线,枸桔弄,2199031198721,2199031198786,120.206314,30.301273,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,1,33
2199031198585,2199028484038,地铁6号线,火车东站(东广场),2199031198722,2199031643023,120.216252,30.293890,2,1,#274EE9,330100,330100,330100,1:2,,1,1,,['地铁19号线'],1,2,33
2199031198586,2199028484038,地铁6号线,元宝塘,2199031198723,2199031198785,120.220520,30.283938,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,3,33
2199031198587,2199028484038,地铁6号线,昙花庵路,2199031198724,2199031198784,120.222842,30.275918,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,4,33
2199031198588,2199028484038,地铁6号线,三堡,2199031198725,2199031908385,120.228080,30.266647,2,1,#274EE9,330100,330100,330100,1:2,,1,1,,['地铁9号线'],1,5,33
2199031198589,2199028484038,地铁6号线,亚运村,2199031198726,2199031198783,120.247331,30.257732,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,6,33
2199031198590,2199028484038,地铁6号线,丰北,2199031198727,2199033087261,120.249989,30.249541,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,['地铁15号线'],1,7,33
2199028578210,2199028484038,地铁6号线,钱江世纪城,2199028578593,10946116721054201221,120.242948,30.239803,2,1,#274EE9,330100,330100,330100,1:2,,1,1,,['地铁2号线'],1,8,33
2199028578211,2199028484038,地铁6号线,博览中心,2199028578594,2199026967664,120.236446,30.232414,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,9,33
2199028578212,2199028484038,地铁6号线,奥体中心,2199028578595,2199026967663,120.232480,30.222772,2,1,#274EE9,330100,330100,330100,1:2,,1,1,,['地铁7号线'],1,10,33
2199028578213,2199028484038,地铁6号线,星民,2199028578596,2199026967662,120.223695,30.212992,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,11,33
2199028578214,2199028484038,地铁6号线,江陵路,2199028578597,2199030361254,120.216594,30.208967,2,1,#274EE9,330100,330100,330100,1:2,,1,1,,['地铁1号线'],1,12,33
2199028578215,2199028484038,地铁6号线,江汉路,2199028578598,2199026967661,120.204729,30.202796,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,13,33
2199028578216,2199028484038,地铁6号线,长河,2199028578599,2199028565604,120.194653,30.197626,2,1,#274EE9,330100,330100,330100,1:2,,1,1,,['地铁5号线'],1,14,33
2199028578217,2199028484038,地铁6号线,建业路,2199028578600,2199026967666,120.178777,30.190471,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,15,33
2199028578218,2199028484038,地铁6号线,诚业路,2199028578601,2199026967660,120.170034,30.186714,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,16,33
2199028578219,2199028484038,地铁6号线,伟业路,2199028578602,2199026967659,120.159190,30.182399,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,17,33
2199028578220,2199028484038,地铁6号线,中医药大学,2199028578603,11281508900329917008,120.146428,30.175795,2,1,#274EE9,330100,330100,330100,1:2,,1,1,,['地铁4号线'],1,18,33
2199028578221,2199028484038,地铁6号线,西浦路,2199028578604,2199026967658,120.137203,30.168586,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,19,33
2199028578222,2199028484038,地铁6号线,之浦路,2199028578605,2199026967657,120.108721,30.158447,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,20,33
2199028578223,2199028484038,地铁6号线,枫桦西路,2199028578606,2199026967656,120.098485,30.155229,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,21,33
2199028484039,2199028484038,地铁6号线,美院象山,2199028484074,2199026967655,120.080861,30.151181,2,1,#274EE9,330100,330100,330100,1:2,,1,1,,,0,22,33
2199028484040,2199028484038,地铁6号线,音乐学院,2199028484075,2199028484072,120.057451,30.147808,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,23,33
2199028484041,2199028484038,地铁6号线,中村,2199028484076,2199028484070,120.038751,30.147261,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,24,33
2199028484042,2199028484038,地铁6号线,野生动物园东,2199028484077,2199028484068,120.001661,30.146802,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,25,33
2199028484043,2199028484038,地铁6号线,银湖,2199028484078,2199028484066,119.988679,30.139565,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,26,33
2199028484044,2199028484038,地铁6号线,虎啸杏,2199028484079,2199028484064,119.971127,30.130681,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,27,33
2199028484045,2199028484038,地铁6号线,受降,2199028484080,2199028484062,119.960511,30.122199,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,28,33
2199028484046,2199028484038,地铁6号线,富阳客运中心,2199028484081,2199028484060,119.936703,30.111178,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,29,33
2199028484047,2199028484038,地铁6号线,高桥,2199028484082,2199028484058,119.931387,30.095153,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,30,33
2199028484048,2199028484038,地铁6号线,阳陂湖,2199028484083,2199028484056,119.932090,30.081725,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,31,33
2199028484049,2199028484038,地铁6号线,公望街,2199028484084,2199028484054,119.933340,30.065477,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,32,33
2199028484050,2199028484038,地铁6号线,桂花西路,2199028484085,2199028484052,119.934343,30.046886,2,0,#274EE9,330100,330100,330100,1:2,,1,1,,,0,33,33
2199031908356,2199026031305,地铁7号线,吴山广场,2199031908386,2199031908387,120.163068,30.239735,2,0,#87189D,330100,330100,330100,1:3,,1,1,,,0,1,24
2199031908357,2199026031305,地铁7号线,江城路,2199031908388,836189688434056871,120.177422,30.238879,2,1,#87189D,330100,330100,330100,1:3,,1,1,,['地铁5号线'],1,2,24
2199031908358,2199026031305,地铁7号线,莫邪塘,2199031908389,2199031908390,120.186886,30.243162,2,0,#87189D,330100,330100,330100,1:3,,1,1,,,0,3,24
2199031908359,2199026031305,地铁7号线,观音塘,2199031908391,2199031908392,120.200852,30.247330,2,1,#87189D,330100,330100,330100,1:3,,1,1,,['地铁9号线'],1,4,24
2199030919585,2199026031305,地铁7号线,市民中心,2199030919971,2199027196049,120.211218,30.242710,2,1,#87189D,330100,330100,330100,1:3,,1,1,,['地铁4号线'],1,5,24
2199026384579,2199026031305,地铁7号线,奥体中心,2199026712486,2199026967663,120.231626,30.224899,2,1,#87189D,330100,330100,330100,1:3,,1,1,,['地铁6号线'],1,6,24
2199026384581,2199026031305,地铁7号线,兴议,2199026712488,2199026967672,120.238565,30.212292,2,0,#87189D,330100,330100,330100,1:3,,1,1,,,0,7,24
2199026384583,2199026031305,地铁7号线,明星路,2199027142453,2199027144485,120.248973,30.204734,2,0,#87189D,330100,330100,330100,1:3,,1,1,,['地铁15号线'],1,8,24
2199026384585,2199026031305,地铁7号线,建设三路,2199026712492,10946593355399593381,120.267003,30.204489,2,1,#87189D,330100,330100,330100,1:3,,1,1,,['地铁2号线'],1,9,24
2199026384587,2199026031305,地铁7号线,新兴路,2199027142454,2199027144486,120.295078,30.204902,2,0,#87189D,330100,330100,330100,1:3,,1,1,,,0,10,24
2199026384589,2199026031305,地铁7号线,新汉路,2199027142455,2199027119410,120.306574,30.203040,2,0,#87189D,330100,330100,330100,1:3,,1,1,,,0,11,24
2199026384591,2199026031305,地铁7号线,新街,2199027142456,2199027144487,120.330900,30.199421,2,0,#87189D,330100,330100,330100,1:3,,1,1,,,0,12,24
2199026384593,2199026031305,地铁7号线,合欢路,2199026712500,2199026967677,120.342860,30.198137,2,0,#87189D,330100,330100,330100,1:3,,1,1,,,0,13,24
2199026384595,2199026031305,地铁7号线,盈中,2199026712502,2199026967678,120.362781,30.197661,2,0,#87189D,330100,330100,330100,1:3,,1,1,,,0,14,24
2199026384597,2199026031305,地铁7号线,坎山,2199026712504,2199026967679,120.395654,30.197797,2,0,#87189D,330100,330100,330100,1:3,,1,1,,,0,15,24
2199026384599,2199026031305,地铁7号线,新港,2199027142457,2199027144488,120.408439,30.219113,2,0,#87189D,330100,330100,330100,1:3,,1,1,,,0,16,24
2199026384601,2199026031305,地铁7号线,萧山国际机场,2199026712508,2199028565605,120.432752,30.235481,2,1,#87189D,330100,330100,330100,1:3,,1,1,,"['地铁19号线', '地铁1号线']",2,17,24
2199026384603,2199026031305,地铁7号线,永盛路,2199026712510,2199026967681,120.472787,30.236541,2,1,#87189D,330100,330100,330100,1:3,,1,1,,['地铁19号线'],1,18,24
2199027138231,2199026031305,地铁7号线,新镇路,2199027142458,2199027144489,120.484475,30.258418,2,0,#87189D,330100,330100,330100,1:3,,1,1,,,0,19,24
2199026384605,2199026031305,地铁7号线,义蓬,2199026712512,2199026967682,120.487194,30.273893,2,0,#87189D,330100,330100,330100,1:3,,1,1,,,0,20,24
2199026384607,2199026031305,地铁7号线,塘新线,2199026712514,2199026967683,120.490189,30.284458,2,0,#87189D,330100,330100,330100,1:3,,1,1,,,0,21,24
2199026384609,2199026031305,地铁7号线,青六中路,2199026712516,2199026967684,120.492341,30.298095,2,1,#87189D,330100,330100,330100,1:3,,1,1,,['地铁8号线'],1,22,24
2199026384611,2199026031305,地铁7号线,启成路,2199026712518,2199026967685,120.494510,30.311889,2,0,#87189D,330100,330100,330100,1:3,,1,1,,,0,23,24
2199026384613,2199026031305,地铁7号线,江东二路,2199026712520,2199026967686,120.494784,30.323602,2,0,#87189D,330100,330100,330100,1:3,,1,1,,,0,24,24
2199026384615,2199026031307,地铁8号线,文海南路,2199026712522,10946752641152019521,120.376204,30.311131,2,1,#AC1459,330100,330100,330100,1:1,,1,1,,['地铁1号线'],1,1,9
2199026384617,2199026031307,地铁8号线,工商大学云滨,2199026712524,2199026967687,120.393012,30.310991,2,0,#AC1459,330100,330100,330100,1:1,,1,1,,,0,2,9
2199026384619,2199026031307,地铁8号线,桥头堡,2199026712526,2199026967688,120.432563,30.303281,2,0,#AC1459,330100,330100,330100,1:1,,1,1,,,0,3,9
2199026384621,2199026031307,地铁8号线,河庄路,2199026712528,2199026967689,120.456891,30.298712,2,0,#AC1459,330100,330100,330100,1:1,,1,1,,,0,4,9
2199026384622,2199026031307,地铁8号线,青西三路,2199026712529,2199026967690,120.477735,30.298335,2,0,#AC1459,330100,330100,330100,1:1,,1,1,,,0,5,9
2199026384624,2199026031307,地铁8号线,青六中路,2199026712531,2199026967684,120.490764,30.298081,2,1,#AC1459,330100,330100,330100,1:1,,1,1,,['地铁7号线'],1,6,9
2199030230190,2199026031307,地铁8号线,仓北村,2199030230194,2199030230195,120.507692,30.293845,2,0,#AC1459,330100,330100,330100,1:1,,1,1,,,0,7,9
2199030230191,2199026031307,地铁8号线,冯娄村,2199030230196,2199030230197,120.521275,30.294178,2,0,#AC1459,330100,330100,330100,1:1,,1,1,,,0,8,9
2199026384630,2199026031307,地铁8号线,新湾路,2199026712537,2199026967693,120.540397,30.294645,2,0,#AC1459,330100,330100,330100,1:1,,1,1,,,0,9,9
11160882858059272854,561111227081646523,地铁8号线,市光路,13328901938914619459,10804662657031780731,121.531921,31.322737,2,0,#38ADD9,310000,310000,310000,1:1,,1,1,,,0,1,30
16929705899855515972,561111227081646523,地铁8号线,嫩江路,1729568780119810685,10804135666948152911,121.532014,31.314884,2,0,#38ADD9,310000,310000,310000,1:1,,1,1,,['地铁20号线'],1,2,30
2199027095486,561111227081646523,地铁8号线,翔殷路,2199027098457,2199027905986,121.531974,31.305033,2,0,#38ADD9,310000,310000,310000,1:1,,1,1,,,0,3,30
15733630830007711240,561111227081646523,地铁8号线,黄兴公园,4408077095209121209,10804115932203166481,121.533355,31.295474,2,0,#38ADD9,310000,310000,310000,1:1,,1,1,,,0,4,30
11285895145586176520,561111227081646523,地铁8号线,延吉中路,1308175497145999816,10804996036835927251,121.534961,31.288555,2,0,#38ADD9,310000,310000,310000,1:1,,1,1,,,0,5,30
12930917923266463620,561111227081646523,地铁8号线,黄兴路,10527946294972594459,10804339315176340351,121.528494,31.278779,2,0,#38ADD9,310000,310000,310000,1:1,,1,1,,,0,6,30
18296081724537559549,561111227081646523,地铁8号线,江浦路,12538138171640137276,10804252848680356641,121.518430,31.274988,2,1,#38ADD9,310000,310000,310000,1:1,,1,1,,['地铁18号线'],1,7,30
2274624487485349577,561111227081646523,地铁8号线,鞍山新村,2199027896268,10804507629815497391,121.509774,31.273193,2,0,#38ADD9,310000,310000,310000,1:1,,1,1,,,0,8,30
10772451136106818154,561111227081646523,地铁8号线,四平路,2199027849899,10804441660577129781,121.501485,31.274903,2,1,#38ADD9,310000,310000,310000,1:1,,1,1,,['地铁10号线'],1,9,30
15353638816317202106,561111227081646523,地铁8号线,曲阳路,8110044446683944127,10804553414695343821,121.491084,31.276468,2,0,#38ADD9,310000,310000,310000,1:1,,1,1,,,0,10,30
8841156134443229524,561111227081646523,地铁8号线,虹口足球场,3091477429216244492,10804289331566824341,121.479328,31.269883,2,1,#38ADD9,310000,310000,310000,1:1,,1,1,,['地铁3号线'],1,11,30
2678984767397811946,561111227081646523,地铁8号线,西藏北路,2199027905412,10804200961500203481,121.468737,31.263572,2,0,#38ADD9,310000,310000,310000,1:1,,1,1,,,0,12,30
9065662986214591409,561111227081646523,地铁8号线,中兴路,9413745849668178173,10804937767834344601,121.469172,31.253178,2,0,#38ADD9,310000,310000,310000,1:1,,1,1,,,0,13,30
7677006160649426489,561111227081646523,地铁8号线,曲阜路,1654472064396861323,10804310666210865161,121.471523,31.242332,2,1,#38ADD9,310000,310000,310000,1:1,,1,1,,['地铁12号线'],1,14,30
5403156704339377956,561111227081646523,地铁8号线,人民广场,2199027856078,10804574107854318221,121.475349,31.232901,2,1,#38ADD9,310000,310000,310000,1:1,,1,1,,"['地铁1号线', '地铁2号线']",2,15,30
